job_evaluation_criterion_pk,solicitation_id,criterion_name,criterion_stars
2748,648bb7673592e9fa3db050d9,Disciplina e educação,5.0
2749,64359170edb78f001bdaf5c0,Qualidade da limpeza,5.0
2750,64359170edb78f001bdaf5c0,Conduta Ética,5.0
2751,64359170edb78f001bdaf5c0,Organização,5.0
2752,64359170edb78f001bdaf5c0,Pontualidade,5.0
2753,64359170edb78f001bdaf5c0,Disciplina e educação,5.0
2754,6407af3aad5e713ae7eba1c1,Qualidade da limpeza,5.0
2755,6407af3aad5e713ae7eba1c1,Conduta Ética,5.0
2756,6407af3aad5e713ae7eba1c1,Organização,5.0
2757,6407af3aad5e713ae7eba1c1,Pontualidade,5.0
2758,6407af3aad5e713ae7eba1c1,Disciplina e educação,5.0
2759,63ea2986b9aa53e039c197d5,Qualidade da limpeza,5.0
2760,63ea2986b9aa53e039c197d5,Conduta Ética,5.0
2761,63ea2986b9aa53e039c197d5,Organização,5.0
2762,63ea2986b9aa53e039c197d5,Pontualidade,5.0
2763,63ea2986b9aa53e039c197d5,Disciplina e educação,5.0
2764,63e978b8b9aa53e039b6acb8,Qualidade da limpeza,5.0
2765,63e978b8b9aa53e039b6acb8,Conduta Ética,5.0
2766,63e978b8b9aa53e039b6acb8,Organização,5.0
2767,63e978b8b9aa53e039b6acb8,Pontualidade,5.0
2768,63e978b8b9aa53e039b6acb8,Disciplina e educação,5.0
2769,65553b22162be20022aa7eeb,Respeito e educação,5.0
2770,65553b22162be20022aa7eeb,Valorização,5.0
2771,65553b22162be20022aa7eeb,Não atrapalhou no serviço,5.0
2772,65553b22162be20022aa7eeb,Na casa tinha produtos,5.0
2773,65553b22162be20022aa7eeb,Conduta ética,5.0
2774,642505fd71b26d001b1b41b8,Qualidade da limpeza,1.0
2775,642505fd71b26d001b1b41b8,Conduta Ética,1.0
2776,642505fd71b26d001b1b41b8,Organização,1.0
2777,642505fd71b26d001b1b41b8,Pontualidade,1.0
2778,642505fd71b26d001b1b41b8,Disciplina e educação,1.0
2779,652549a01ae8fe2fb8d8400b,Qualidade da limpeza,5.0
2780,652549a01ae8fe2fb8d8400b,Conduta Ética,5.0
2781,652549a01ae8fe2fb8d8400b,Organização,5.0
2782,652549a01ae8fe2fb8d8400b,Pontualidade,5.0
2783,652549a01ae8fe2fb8d8400b,Disciplina e educação,5.0
2784,64298998887f1458089ed803,Qualidade da limpeza,5.0
2785,64298998887f1458089ed803,Conduta Ética,5.0
2786,64298998887f1458089ed803,Organização,5.0
2787,64298998887f1458089ed803,Pontualidade,5.0
2788,64298998887f1458089ed803,Disciplina e educação,5.0
2789,661854cd1db32301faef253a,Qualidade da limpeza,5.0
2790,661854cd1db32301faef253a,Conduta Ética,5.0
2791,661854cd1db32301faef253a,Organização,5.0
2792,661854cd1db32301faef253a,Pontualidade,5.0
2793,661854cd1db32301faef253a,Disciplina e educação,5.0
2794,65f6fc5421ad57001c7be999,Qualidade da limpeza,5.0
2795,65f6fc5421ad57001c7be999,Conduta Ética,5.0
2796,65f6fc5421ad57001c7be999,Organização,5.0
2797,65f6fc5421ad57001c7be999,Pontualidade,5.0
2798,65f6fc5421ad57001c7be999,Disciplina e educação,5.0
2799,64e529d66fc914cf29cd5331,Qualidade da limpeza,5.0
2800,64e529d66fc914cf29cd5331,Conduta Ética,5.0
2801,64e529d66fc914cf29cd5331,Organização,5.0
2802,64e529d66fc914cf29cd5331,Pontualidade,5.0
2803,64e529d66fc914cf29cd5331,Disciplina e educação,5.0
2804,64afb117109e67001b64c1c7,Qualidade da limpeza,5.0
2805,64afb117109e67001b64c1c7,Conduta Ética,5.0
2806,64afb117109e67001b64c1c7,Organização,5.0
2807,64afb117109e67001b64c1c7,Pontualidade,5.0
2808,64afb117109e67001b64c1c7,Disciplina e educação,5.0
2809,645104b4241f4e001bc2329c,Qualidade da limpeza,5.0
2810,645104b4241f4e001bc2329c,Conduta Ética,5.0
2811,645104b4241f4e001bc2329c,Organização,5.0
2812,645104b4241f4e001bc2329c,Pontualidade,5.0
2813,645104b4241f4e001bc2329c,Disciplina e educação,5.0
2814,643bf90289e32c06763dea7f,Qualidade da limpeza,5.0
2815,643bf90289e32c06763dea7f,Conduta Ética,5.0
2816,643bf90289e32c06763dea7f,Organização,5.0
2817,643bf90289e32c06763dea7f,Pontualidade,5.0
2818,643bf90289e32c06763dea7f,Disciplina e educação,5.0
2819,64385fc2164833001b42fc4d,Qualidade da limpeza,5.0
2820,64385fc2164833001b42fc4d,Conduta Ética,5.0
2821,64385fc2164833001b42fc4d,Organização,5.0
2822,64385fc2164833001b42fc4d,Pontualidade,5.0
2823,64385fc2164833001b42fc4d,Disciplina e educação,4.0
2824,64369e487c8250f2b69ab9c5,Qualidade da limpeza,5.0
2825,64369e487c8250f2b69ab9c5,Conduta Ética,5.0
2826,64369e487c8250f2b69ab9c5,Organização,5.0
2827,64369e487c8250f2b69ab9c5,Pontualidade,5.0
2828,64369e487c8250f2b69ab9c5,Disciplina e educação,5.0
2829,6435aa3a7c8250f2b68b794f,Qualidade da limpeza,5.0
2830,6435aa3a7c8250f2b68b794f,Conduta Ética,5.0
2831,6435aa3a7c8250f2b68b794f,Organização,5.0
2832,6435aa3a7c8250f2b68b794f,Pontualidade,5.0
2833,6435aa3a7c8250f2b68b794f,Disciplina e educação,5.0
2834,6434167e7c8250f2b67294f5,Qualidade da limpeza,5.0
2835,6434167e7c8250f2b67294f5,Conduta Ética,5.0
2836,6434167e7c8250f2b67294f5,Organização,5.0
2837,6434167e7c8250f2b67294f5,Pontualidade,5.0
2838,6434167e7c8250f2b67294f5,Disciplina e educação,5.0
2839,64340c587c8250f2b671f4bf,Qualidade da limpeza,5.0
2840,64340c587c8250f2b671f4bf,Conduta Ética,5.0
2841,64340c587c8250f2b671f4bf,Organização,5.0
2842,64340c587c8250f2b671f4bf,Pontualidade,5.0
2843,64340c587c8250f2b671f4bf,Disciplina e educação,5.0
2844,642aab890fc224001bb52d25,Qualidade da limpeza,5.0
2845,642aab890fc224001bb52d25,Conduta Ética,5.0
2846,642aab890fc224001bb52d25,Organização,5.0
2847,642aab890fc224001bb52d25,Pontualidade,5.0
2848,642aab890fc224001bb52d25,Disciplina e educação,5.0
2849,642636bf887f1458086a757b,Qualidade da limpeza,5.0
2850,642636bf887f1458086a757b,Conduta Ética,5.0
2851,642636bf887f1458086a757b,Organização,5.0
2852,642636bf887f1458086a757b,Pontualidade,5.0
2853,642636bf887f1458086a757b,Disciplina e educação,5.0
2854,66c738b08aeeac001c594171,Qualidade da limpeza,5.0
2855,66c738b08aeeac001c594171,Conduta Ética,5.0
2856,66c738b08aeeac001c594171,Organização,5.0
2857,66c738b08aeeac001c594171,Pontualidade,5.0
2858,66c738b08aeeac001c594171,Disciplina e educação,5.0
2859,642d7eee7c8250f2b60a5a79,Qualidade da limpeza,5.0
2860,642d7eee7c8250f2b60a5a79,Conduta Ética,5.0
2861,642d7eee7c8250f2b60a5a79,Organização,5.0
2862,642d7eee7c8250f2b60a5a79,Pontualidade,5.0
2863,642d7eee7c8250f2b60a5a79,Disciplina e educação,5.0
2864,643695157c8250f2b69a27f4,Qualidade da limpeza,5.0
2865,643695157c8250f2b69a27f4,Conduta Ética,5.0
2866,643695157c8250f2b69a27f4,Organização,5.0
2867,643695157c8250f2b69a27f4,Pontualidade,5.0
2868,643695157c8250f2b69a27f4,Disciplina e educação,5.0
2869,6453eb6ac00b906c6c973197,Qualidade da limpeza,5.0
2870,6453eb6ac00b906c6c973197,Conduta Ética,5.0
2871,6453eb6ac00b906c6c973197,Organização,5.0
2872,6453eb6ac00b906c6c973197,Pontualidade,5.0
2873,6453eb6ac00b906c6c973197,Disciplina e educação,5.0
2874,6441d7e689e32c06769a4859,Qualidade da limpeza,5.0
2875,6441d7e689e32c06769a4859,Conduta Ética,5.0
2876,6441d7e689e32c06769a4859,Organização,5.0
2877,6441d7e689e32c06769a4859,Pontualidade,5.0
2878,6441d7e689e32c06769a4859,Disciplina e educação,5.0
2879,6441c5f82e6ada089dbc57fe,Qualidade da limpeza,5.0
2880,6441c5f82e6ada089dbc57fe,Conduta Ética,5.0
2881,6441c5f82e6ada089dbc57fe,Organização,5.0
2882,6441c5f82e6ada089dbc57fe,Pontualidade,5.0
2883,6441c5f82e6ada089dbc57fe,Disciplina e educação,5.0
2884,647491e20645ab001bfad423,Qualidade da limpeza,5.0
2885,647491e20645ab001bfad423,Conduta Ética,5.0
2886,647491e20645ab001bfad423,Organização,4.0
2887,647491e20645ab001bfad423,Pontualidade,5.0
2888,647491e20645ab001bfad423,Disciplina e educação,4.0
2889,649de4f23592e9fa3dd83c30,Qualidade da limpeza,5.0
2890,649de4f23592e9fa3dd83c30,Conduta Ética,5.0
2891,649de4f23592e9fa3dd83c30,Organização,5.0
2892,649de4f23592e9fa3dd83c30,Pontualidade,5.0
2893,649de4f23592e9fa3dd83c30,Disciplina e educação,5.0
2894,649c5a3d3592e9fa3dbefa76,Qualidade da limpeza,5.0
2895,649c5a3d3592e9fa3dbefa76,Conduta Ética,5.0
2896,649c5a3d3592e9fa3dbefa76,Organização,5.0
2897,649c5a3d3592e9fa3dbefa76,Pontualidade,5.0
2898,649c5a3d3592e9fa3dbefa76,Disciplina e educação,5.0
2899,649c420a3592e9fa3dbd6c35,Qualidade da limpeza,5.0
2900,649c420a3592e9fa3dbd6c35,Conduta Ética,5.0
2901,649c420a3592e9fa3dbd6c35,Organização,5.0
2902,649c420a3592e9fa3dbd6c35,Pontualidade,5.0
2903,649c420a3592e9fa3dbd6c35,Disciplina e educação,5.0
2904,649c36293592e9fa3dbca88e,Qualidade da limpeza,5.0
2905,649c36293592e9fa3dbca88e,Conduta Ética,5.0
2906,649c36293592e9fa3dbca88e,Organização,5.0
2907,649c36293592e9fa3dbca88e,Pontualidade,5.0
2908,649c36293592e9fa3dbca88e,Disciplina e educação,5.0
2909,64c4302622dbc2001bf81745,Qualidade da limpeza,5.0
2910,64c4302622dbc2001bf81745,Conduta Ética,5.0
2911,64c4302622dbc2001bf81745,Organização,5.0
2912,64c4302622dbc2001bf81745,Pontualidade,5.0
2913,64c4302622dbc2001bf81745,Disciplina e educação,5.0
2914,64cb1149da427cea2be96878,Qualidade da limpeza,5.0
2915,64cb1149da427cea2be96878,Conduta Ética,5.0
2916,64cb1149da427cea2be96878,Organização,5.0
2917,64cb1149da427cea2be96878,Pontualidade,5.0
2918,64cb1149da427cea2be96878,Disciplina e educação,5.0
2919,655e12e18c41fdd0792c2664,Qualidade da limpeza,5.0
2920,655e12e18c41fdd0792c2664,Conduta Ética,5.0
2921,655e12e18c41fdd0792c2664,Organização,5.0
2922,655e12e18c41fdd0792c2664,Pontualidade,5.0
2923,655e12e18c41fdd0792c2664,Disciplina e educação,5.0
2924,66ed80c9e1f855001cef8030,Qualidade da limpeza,5.0
2925,66ed80c9e1f855001cef8030,Conduta Ética,5.0
2926,66ed80c9e1f855001cef8030,Organização,5.0
2927,66ed80c9e1f855001cef8030,Pontualidade,5.0
2928,66ed80c9e1f855001cef8030,Disciplina e educação,5.0
2929,66e0c21feb671d001c760c5b,Qualidade da limpeza,5.0
2930,66e0c21feb671d001c760c5b,Conduta Ética,5.0
2931,66e0c21feb671d001c760c5b,Organização,5.0
2932,66e0c21feb671d001c760c5b,Pontualidade,5.0
2933,66e0c21feb671d001c760c5b,Disciplina e educação,5.0
2934,66c86ca9540edb001c4b470c,Qualidade da limpeza,5.0
2935,66c86ca9540edb001c4b470c,Conduta Ética,5.0
2936,66c86ca9540edb001c4b470c,Organização,5.0
2937,66c86ca9540edb001c4b470c,Pontualidade,5.0
2938,66c86ca9540edb001c4b470c,Disciplina e educação,5.0
2939,669c42757c07c7001cc95883,Qualidade da limpeza,5.0
2940,669c42757c07c7001cc95883,Conduta Ética,5.0
2941,669c42757c07c7001cc95883,Organização,5.0
2942,669c42757c07c7001cc95883,Pontualidade,5.0
2943,669c42757c07c7001cc95883,Disciplina e educação,5.0
2944,66858c18027c3d001cd0c025,Qualidade da limpeza,5.0
2945,66858c18027c3d001cd0c025,Conduta Ética,5.0
2946,66858c18027c3d001cd0c025,Organização,5.0
2947,66858c18027c3d001cd0c025,Pontualidade,5.0
2948,66858c18027c3d001cd0c025,Disciplina e educação,5.0
2949,6675746c7b8bd9001cf7e0af,Qualidade da limpeza,5.0
2950,6675746c7b8bd9001cf7e0af,Conduta Ética,5.0
2951,6675746c7b8bd9001cf7e0af,Organização,5.0
2952,6675746c7b8bd9001cf7e0af,Pontualidade,5.0
2953,6675746c7b8bd9001cf7e0af,Disciplina e educação,5.0
2954,664ce55f53b260001ce5547c,Qualidade da limpeza,5.0
2955,664ce55f53b260001ce5547c,Conduta Ética,5.0
2956,664ce55f53b260001ce5547c,Organização,5.0
2957,664ce55f53b260001ce5547c,Pontualidade,5.0
2958,664ce55f53b260001ce5547c,Disciplina e educação,5.0
2959,664258e57933b9001cf6d241,Qualidade da limpeza,5.0
2960,664258e57933b9001cf6d241,Conduta Ética,5.0
2961,664258e57933b9001cf6d241,Organização,5.0
2962,664258e57933b9001cf6d241,Pontualidade,5.0
2963,664258e57933b9001cf6d241,Disciplina e educação,5.0
2964,664221409966d6001cbb74e0,Qualidade da limpeza,5.0
2965,664221409966d6001cbb74e0,Conduta Ética,5.0
2966,664221409966d6001cbb74e0,Organização,5.0
2967,664221409966d6001cbb74e0,Pontualidade,5.0
2968,664221409966d6001cbb74e0,Disciplina e educação,5.0
2969,663e12d6e855c4597f4a122e,Qualidade da limpeza,5.0
2970,663e12d6e855c4597f4a122e,Conduta Ética,5.0
2971,663e12d6e855c4597f4a122e,Organização,5.0
2972,663e12d6e855c4597f4a122e,Pontualidade,5.0
2973,663e12d6e855c4597f4a122e,Disciplina e educação,5.0
2974,663c098c9d8751001c37ac51,Qualidade da limpeza,5.0
2975,663c098c9d8751001c37ac51,Conduta Ética,5.0
2976,663c098c9d8751001c37ac51,Organização,5.0
2977,663c098c9d8751001c37ac51,Pontualidade,5.0
2978,663c098c9d8751001c37ac51,Disciplina e educação,5.0
2979,663c038fe855c4597f282a10,Qualidade da limpeza,5.0
2980,663c038fe855c4597f282a10,Conduta Ética,5.0
2981,663c038fe855c4597f282a10,Organização,5.0
2982,663c038fe855c4597f282a10,Pontualidade,5.0
2983,663c038fe855c4597f282a10,Disciplina e educação,5.0
2984,66311435c49e85001c20c164,Qualidade da limpeza,5.0
2985,66311435c49e85001c20c164,Conduta Ética,5.0
2986,66311435c49e85001c20c164,Organização,5.0
2987,66311435c49e85001c20c164,Pontualidade,5.0
2988,66311435c49e85001c20c164,Disciplina e educação,4.0
2989,661876591db32301faef2dd0,Qualidade da limpeza,5.0
2990,661876591db32301faef2dd0,Conduta Ética,5.0
2991,661876591db32301faef2dd0,Organização,5.0
2992,661876591db32301faef2dd0,Pontualidade,5.0
2993,661876591db32301faef2dd0,Disciplina e educação,5.0
2994,6577c2ba19a21014c8f991d1,Qualidade da limpeza,5.0
2995,6577c2ba19a21014c8f991d1,Conduta Ética,5.0
2996,6577c2ba19a21014c8f991d1,Organização,5.0
2997,6577c2ba19a21014c8f991d1,Pontualidade,5.0
2998,6577c2ba19a21014c8f991d1,Disciplina e educação,5.0
2999,6567893719a21014c8f446c8,Qualidade da limpeza,5.0
3000,6567893719a21014c8f446c8,Conduta Ética,5.0
3001,6567893719a21014c8f446c8,Organização,5.0
3002,6567893719a21014c8f446c8,Pontualidade,5.0
3003,6567893719a21014c8f446c8,Disciplina e educação,5.0
3004,65285749080832001bb24942,Qualidade da limpeza,5.0
3005,65285749080832001bb24942,Conduta Ética,5.0
3006,65285749080832001bb24942,Organização,5.0
3007,65285749080832001bb24942,Pontualidade,5.0
3008,65285749080832001bb24942,Disciplina e educação,5.0
3009,6511979f27e2a675fa903557,Qualidade da limpeza,5.0
3010,6511979f27e2a675fa903557,Conduta Ética,5.0
3011,6511979f27e2a675fa903557,Organização,4.0
3012,6511979f27e2a675fa903557,Pontualidade,4.0
3013,6511979f27e2a675fa903557,Disciplina e educação,4.0
3014,6511799ff05bdc001bd5ff1e,Qualidade da limpeza,5.0
3015,6511799ff05bdc001bd5ff1e,Conduta Ética,5.0
3016,6511799ff05bdc001bd5ff1e,Organização,5.0
3017,6511799ff05bdc001bd5ff1e,Pontualidade,5.0
3018,6511799ff05bdc001bd5ff1e,Disciplina e educação,5.0
3019,64fbb93926cb1556f3c769cc,Qualidade da limpeza,5.0
3020,64fbb93926cb1556f3c769cc,Conduta Ética,5.0
3021,64fbb93926cb1556f3c769cc,Organização,5.0
3022,64fbb93926cb1556f3c769cc,Pontualidade,5.0
3023,64fbb93926cb1556f3c769cc,Disciplina e educação,5.0
3024,653abfa7f18193001bdb0008,Qualidade da limpeza,5.0
3025,653abfa7f18193001bdb0008,Conduta Ética,5.0
3026,653abfa7f18193001bdb0008,Organização,5.0
3027,653abfa7f18193001bdb0008,Pontualidade,5.0
3028,653abfa7f18193001bdb0008,Disciplina e educação,5.0
3029,652d92fe1ae8fe2fb85b8140,Qualidade da limpeza,5.0
3030,652d92fe1ae8fe2fb85b8140,Conduta Ética,5.0
3031,652d92fe1ae8fe2fb85b8140,Organização,5.0
3032,652d92fe1ae8fe2fb85b8140,Pontualidade,5.0
3033,652d92fe1ae8fe2fb85b8140,Disciplina e educação,5.0
3034,65bfdaaad4bdba00239b64ab,Qualidade da limpeza,5.0
3035,65bfdaaad4bdba00239b64ab,Conduta Ética,5.0
3036,65bfdaaad4bdba00239b64ab,Organização,5.0
3037,65bfdaaad4bdba00239b64ab,Pontualidade,3.0
3038,65bfdaaad4bdba00239b64ab,Disciplina e educação,5.0
3039,65a5fa675d400dfadfeef585,Qualidade da limpeza,5.0
3040,65a5fa675d400dfadfeef585,Conduta Ética,5.0
3041,65a5fa675d400dfadfeef585,Organização,5.0
3042,65a5fa675d400dfadfeef585,Pontualidade,5.0
3043,65a5fa675d400dfadfeef585,Disciplina e educação,5.0
3044,65a5ecd45d400dfadfee129e,Qualidade da limpeza,5.0
3045,65a5ecd45d400dfadfee129e,Conduta Ética,5.0
3046,65a5ecd45d400dfadfee129e,Organização,5.0
3047,65a5ecd45d400dfadfee129e,Pontualidade,5.0
3048,65a5ecd45d400dfadfee129e,Disciplina e educação,5.0
3049,65a5e5d35d400dfadfed9ae7,Qualidade da limpeza,5.0
3050,65a5e5d35d400dfadfed9ae7,Conduta Ética,5.0
3051,65a5e5d35d400dfadfed9ae7,Organização,5.0
3052,65a5e5d35d400dfadfed9ae7,Pontualidade,5.0
3053,65a5e5d35d400dfadfed9ae7,Disciplina e educação,5.0
3054,65a570ea5d400dfadfe5f20a,Qualidade da limpeza,5.0
3055,65a570ea5d400dfadfe5f20a,Conduta Ética,5.0
3056,65a570ea5d400dfadfe5f20a,Organização,5.0
3057,65a570ea5d400dfadfe5f20a,Pontualidade,5.0
3058,65a570ea5d400dfadfe5f20a,Disciplina e educação,5.0
3059,6688a1c0dd1ea9001c5974fe,Qualidade da limpeza,5.0
3060,6688a1c0dd1ea9001c5974fe,Conduta Ética,5.0
3061,6688a1c0dd1ea9001c5974fe,Organização,5.0
3062,6688a1c0dd1ea9001c5974fe,Pontualidade,5.0
3063,6688a1c0dd1ea9001c5974fe,Disciplina e educação,5.0
3064,65b3057560554c00236c05fb,Qualidade da limpeza,5.0
3065,65b3057560554c00236c05fb,Conduta Ética,5.0
3066,65b3057560554c00236c05fb,Organização,5.0
3067,65b3057560554c00236c05fb,Pontualidade,5.0
3068,65b3057560554c00236c05fb,Disciplina e educação,5.0
3069,664e12ea936c60c3c73e8e07,Qualidade da limpeza,5.0
3070,664e12ea936c60c3c73e8e07,Conduta Ética,5.0
3071,664e12ea936c60c3c73e8e07,Organização,5.0
3072,664e12ea936c60c3c73e8e07,Pontualidade,5.0
3073,664e12ea936c60c3c73e8e07,Disciplina e educação,5.0
3074,66c8e35a3e5713001cb0cd20,Qualidade da limpeza,5.0
3075,66c8e35a3e5713001cb0cd20,Conduta Ética,5.0
3076,66c8e35a3e5713001cb0cd20,Organização,5.0
3077,66c8e35a3e5713001cb0cd20,Pontualidade,5.0
3078,66c8e35a3e5713001cb0cd20,Disciplina e educação,5.0
3079,66bdcf54c1af29c6039a122c,Qualidade da limpeza,5.0
3080,66bdcf54c1af29c6039a122c,Conduta Ética,5.0
3081,66bdcf54c1af29c6039a122c,Organização,5.0
3082,66bdcf54c1af29c6039a122c,Pontualidade,5.0
3083,66bdcf54c1af29c6039a122c,Disciplina e educação,5.0
3084,669ed0accd7c3e001cffef17,Qualidade da limpeza,5.0
3085,669ed0accd7c3e001cffef17,Conduta Ética,5.0
3086,669ed0accd7c3e001cffef17,Organização,5.0
3087,669ed0accd7c3e001cffef17,Pontualidade,5.0
3088,669ed0accd7c3e001cffef17,Disciplina e educação,5.0
3089,66994f15ddd05d001c271140,Respeito e educação,5.0
3090,66994f15ddd05d001c271140,Valorização,5.0
3091,66994f15ddd05d001c271140,Não atrapalhou no serviço,5.0
3092,66994f15ddd05d001c271140,Na casa tinha produtos,5.0
3093,66994f15ddd05d001c271140,Conduta ética,5.0
3094,6646fa17936c60c3c7c994e1,Qualidade da limpeza,1.0
3095,6646fa17936c60c3c7c994e1,Conduta Ética,1.0
3096,6646fa17936c60c3c7c994e1,Organização,1.0
3097,6646fa17936c60c3c7c994e1,Pontualidade,1.0
3098,6646fa17936c60c3c7c994e1,Disciplina e educação,1.0
3099,664146d5936c60c3c76bbe31,Qualidade da limpeza,5.0
3100,664146d5936c60c3c76bbe31,Conduta Ética,5.0
3101,664146d5936c60c3c76bbe31,Organização,5.0
3102,664146d5936c60c3c76bbe31,Pontualidade,5.0
3103,664146d5936c60c3c76bbe31,Disciplina e educação,5.0
3104,6643af83936c60c3c7936dcb,Qualidade da limpeza,5.0
3105,6643af83936c60c3c7936dcb,Conduta Ética,5.0
3106,6643af83936c60c3c7936dcb,Organização,5.0
3107,6643af83936c60c3c7936dcb,Pontualidade,5.0
3108,6643af83936c60c3c7936dcb,Disciplina e educação,5.0
3109,66437d0d936c60c3c7902a22,Qualidade da limpeza,5.0
3110,66437d0d936c60c3c7902a22,Conduta Ética,5.0
3111,66437d0d936c60c3c7902a22,Organização,5.0
3112,66437d0d936c60c3c7902a22,Pontualidade,5.0
3113,66437d0d936c60c3c7902a22,Disciplina e educação,5.0
3114,66437a15936c60c3c78ff8fd,Qualidade da limpeza,5.0
3115,66437a15936c60c3c78ff8fd,Conduta Ética,5.0
3116,66437a15936c60c3c78ff8fd,Organização,5.0
3117,66437a15936c60c3c78ff8fd,Pontualidade,5.0
3118,66437a15936c60c3c78ff8fd,Disciplina e educação,5.0
3119,66bcdd57595973001c07e389,Qualidade da limpeza,5.0
3120,66bcdd57595973001c07e389,Conduta Ética,5.0
3121,66bcdd57595973001c07e389,Organização,5.0
3122,66bcdd57595973001c07e389,Pontualidade,5.0
3123,66bcdd57595973001c07e389,Disciplina e educação,5.0
3124,6668ed1e0442b96469ac355e,Qualidade da limpeza,5.0
3125,6668ed1e0442b96469ac355e,Conduta Ética,5.0
3126,6668ed1e0442b96469ac355e,Organização,5.0
3127,6668ed1e0442b96469ac355e,Pontualidade,5.0
3128,6668ed1e0442b96469ac355e,Disciplina e educação,5.0
3129,669526e67d707a638628b0ce,Qualidade da limpeza,5.0
3130,669526e67d707a638628b0ce,Conduta Ética,5.0
3131,669526e67d707a638628b0ce,Organização,5.0
3132,669526e67d707a638628b0ce,Pontualidade,5.0
3133,669526e67d707a638628b0ce,Disciplina e educação,5.0
3134,668efa5d0334fa001c2f52ed,Qualidade da limpeza,5.0
3135,668efa5d0334fa001c2f52ed,Conduta Ética,5.0
3136,668efa5d0334fa001c2f52ed,Organização,5.0
3137,668efa5d0334fa001c2f52ed,Pontualidade,5.0
3138,668efa5d0334fa001c2f52ed,Disciplina e educação,5.0
3139,66a785dfe4dac2001c323af8,Qualidade da limpeza,2.0
3140,66a785dfe4dac2001c323af8,Conduta Ética,2.0
3141,66a785dfe4dac2001c323af8,Organização,2.0
3142,66a785dfe4dac2001c323af8,Pontualidade,2.0
3143,66a785dfe4dac2001c323af8,Disciplina e educação,2.0
3144,66f58e9c42f806001c28b868,Qualidade da limpeza,5.0
3145,66f58e9c42f806001c28b868,Conduta Ética,5.0
3146,66f58e9c42f806001c28b868,Organização,5.0
3147,66f58e9c42f806001c28b868,Pontualidade,5.0
3148,66f58e9c42f806001c28b868,Disciplina e educação,5.0
3149,66ba3dd90b1378001ce88e78,Qualidade da limpeza,5.0
3150,66ba3dd90b1378001ce88e78,Conduta Ética,5.0
3151,66ba3dd90b1378001ce88e78,Organização,5.0
3152,66ba3dd90b1378001ce88e78,Pontualidade,5.0
3153,66ba3dd90b1378001ce88e78,Disciplina e educação,5.0
3154,66ccb9f7148cd8001cdb2fcb,Qualidade da limpeza,5.0
3155,66ccb9f7148cd8001cdb2fcb,Conduta Ética,5.0
3156,66ccb9f7148cd8001cdb2fcb,Organização,5.0
3157,66ccb9f7148cd8001cdb2fcb,Pontualidade,5.0
3158,66ccb9f7148cd8001cdb2fcb,Disciplina e educação,5.0
3159,66ccf0453a9ead001c64feb6,Qualidade da limpeza,5.0
3160,66ccf0453a9ead001c64feb6,Conduta Ética,5.0
3161,66ccf0453a9ead001c64feb6,Organização,4.0
3162,66ccf0453a9ead001c64feb6,Pontualidade,3.0
3163,66ccf0453a9ead001c64feb6,Disciplina e educação,4.0
3164,66cce91e3a9ead001c64f4da,Qualidade da limpeza,5.0
3165,66cce91e3a9ead001c64f4da,Conduta Ética,4.0
3166,66cce91e3a9ead001c64f4da,Organização,4.0
3167,66cce91e3a9ead001c64f4da,Pontualidade,5.0
3168,66cce91e3a9ead001c64f4da,Disciplina e educação,4.0
3169,66f2db496bbc72eec9289645,Qualidade da limpeza,5.0
3170,66f2db496bbc72eec9289645,Conduta Ética,5.0
3171,66f2db496bbc72eec9289645,Organização,5.0
3172,66f2db496bbc72eec9289645,Pontualidade,5.0
3173,66f2db496bbc72eec9289645,Disciplina e educação,5.0
3174,66e238e56bbc72eec910a13d,Qualidade da limpeza,5.0
3175,66e238e56bbc72eec910a13d,Conduta Ética,5.0
3176,66e238e56bbc72eec910a13d,Organização,5.0
3177,66e238e56bbc72eec910a13d,Pontualidade,5.0
3178,66e238e56bbc72eec910a13d,Disciplina e educação,5.0
